id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40050308,PLAZA DE LA MERCED Apartment VI (2BR 1BT),17499500,Homeabout,,Centro,36.72738,-4.41888,Entire home/apt,55,1,0,,,11,296
40050321,PLAZA DE LA MERCED Duplex II (4BR 3BT),17499500,Homeabout,,Centro,36.72671,-4.41774,Entire home/apt,90,1,2,2020-02-03,0.22,11,160
40050384,PLAZA DE LA MERCED Studio XI,17499500,Homeabout,,Centro,36.72644,-4.4191,Entire home/apt,38,1,6,2020-03-17,0.65,11,52
40050390,PLAZA DE LA MERCED Studio XIII,17499500,Homeabout,,Centro,36.72653,-4.41772,Entire home/apt,43,1,1,2019-11-24,0.09,11,249
40050500,PLAZA DE LA MERCED Studio IV,17499500,Homeabout,,Centro,36.72718,-4.41788,Entire home/apt,42,1,3,2020-02-15,0.26,11,284
40050586,PLAZA DE LA MERCED Studio V,17499500,Homeabout,,Centro,36.72585,-4.41779,Entire home/apt,38,1,4,2020-08-16,0.34,11,230
40050588,PLAZA DE LA MERCED Studio VI,17499500,Homeabout,,Centro,36.72655,-4.41718,Entire home/apt,38,1,4,2020-02-23,0.35,11,52
40050702,PLAZA DE LA MERCED Studio VIII,17499500,Homeabout,,Centro,36.72665,-4.41897,Entire home/apt,43,1,1,2019-11-17,0.09,11,244
40050705,PLAZA DE LA MERCED Studio IX,17499500,Homeabout,,Centro,36.72675,-4.41837,Entire home/apt,37,1,1,2020-01-12,0.10,11,250
40057581,The Paradise Studio in Málaga Historical Center,611895,Luis & Celeste,,Centro,36.72598,-4.41707,Entire home/apt,33,2,28,2020-10-25,2.51,4,61
40058824,Flat with 2 bedroom and TERRACE in Historic center,7082899,Greg,,Centro,36.72372,-4.42526,Entire home/apt,31,2,26,2020-10-18,2.23,11,299
40076499,Estupendo ático con terraza en el centro histórico,62359534,Miguel,,Centro,36.71769,-4.42343,Entire home/apt,65,2,21,2020-09-14,1.85,7,356
40087307,ALAIA-PLAYA MÁLAGA TERRAZA APARTAMENTO,308518716,Aloha Málaga,,Carretera de Cadiz,36.69217,-4.44446,Entire home/apt,49,2,8,2020-05-26,0.70,5,256
40100174,Piso Adela Quiguisola,309456528,Take Care,,Centro,36.72337,-4.42737,Entire home/apt,100,2,0,,,2,0
40100356,Two bedroom apartment in the historic center of Malaga,2103056,David,,Centro,36.72331,-4.41939,Entire home/apt,52,1,16,2020-10-11,1.38,9,336
40109193,iloftmalaga Litoral - apartamento 2 dormitorios junto a la Catedral,80225433,I Loft Malaga,,Centro,36.71867,-4.41857,Entire home/apt,85,1,0,,,218,229
40113896,Habitación privada Plaza de La Merced,252959314,Malaga,,Centro,36.72294,-4.41714,Private room,17,1,7,2020-10-12,0.70,28,35
40114581,Nice and New Studio very close to the city center,309570245,Abraham,,Centro,36.72815,-4.42102,Entire home/apt,40,1,29,2020-10-29,2.54,3,177
40115021,DARíA-PLAYA MÁLAGA TERRAZA APARTAMENTO,308518716,Aloha Málaga,,Carretera de Cadiz,36.69261,-4.44426,Entire home/apt,52,2,6,2020-06-28,0.54,5,60
40172775,Villa ¨La Herradura¨,108578469,Alvaro,,Este,36.71919,-4.34347,Entire home/apt,300,2,6,2020-08-30,0.54,1,362
40191812,Urbe10 San Juan de Letran 2 Bed BORJA,151527355,Urbe10,,Centro,36.72335,-4.41703,Entire home/apt,79,2,9,2020-03-01,0.81,34,2
40196113,Holidays2malaga Carretería With balcony,115528688,Trinidad,,Centro,36.72238,-4.42538,Entire home/apt,31,1,0,,,65,303
40198566,Malaga Larisa room,213908287,Fiona,,Centro,36.72531,-4.41118,Private room,13,1,4,2020-10-07,0.40,3,60
40200227,Cubo's Estudio Carreteria 33 2A,117253760,Cubo'S Holiday Homes,,Centro,36.72212,-4.42303,Entire home/apt,100,1,2,2020-02-22,0.23,13,122
40224840,La Casita de Riomar,174519477,Laura,,Churriana,36.66504,-4.46056,Entire home/apt,34,15,0,,,7,58
40228289,Pedregalejo Beach premium,310693261,Carlos,,Este,36.72327,-4.37397,Entire home/apt,76,3,0,,,4,180
40233074,Apartamento Malagueta Breeze,296552678,Paco,,Centro,36.7184,-4.41174,Entire home/apt,69,2,4,2020-08-23,0.37,1,140
40239188,VIP HOUSE RENTALS in Malaga Old Town,310779555,Jan,,Centro,36.72601,-4.41703,Entire home/apt,120,2,6,2020-10-24,0.56,1,93
40247447,Cosy Quite Appartment by the Center,310846786,María,,Centro,36.73234,-4.42169,Entire home/apt,85,2,0,,,1,365
40254708,"Apartamento frente al Mar con vistas, 1 Dormitorio",310896797,José,,Este,36.71324,-4.31053,Entire home/apt,45,2,2,2020-06-11,0.26,1,315
40275158,Life Apartments Alameda Colon 1 dormitorio (1401),311118320,Life Apartments Malaga,,Centro,36.71407,-4.42433,Entire home/apt,80,2,0,,,5,364
40277053,Cosy Studio Apartment in Málaga close to the Beach with Wi-Fi,285578671,Bookiply,,Este,36.72261,-4.38126,Entire home/apt,56,1,0,,,16,365
40277074,Beautiful Studio Apartment in Málaga close to the Beach with Wi-Fi,285578671,Bookiply,,Este,36.72085,-4.37953,Entire home/apt,56,1,0,,,16,365
40277834,Charming Studio Apartment in Málaga close to the Beach with Wi-Fi,285578671,Bookiply,,Este,36.72139,-4.37958,Entire home/apt,56,1,0,,,16,365
40281538,Life Apartments Alameda Colon 2 dormitorios (1301),311118320,Life Apartments Malaga,,Centro,36.71413,-4.42528,Entire home/apt,95,1,0,,,5,364
40281868,Life Apartments Alameda Colon 2 dormitorios (1300),311118320,Life Apartments Malaga,,Centro,36.71486,-4.42436,Entire home/apt,85,2,1,2020-07-07,0.26,5,364
40282107,Perfectly located apartment close to the Historic Center with wifi,81950670,Sandra,,Centro,36.72713,-4.41141,Entire home/apt,53,1,4,2020-02-16,0.37,5,60
40282711,Life Apartments Calderon 2 dormitorios (2100),311118320,Life Apartments Malaga,,Centro,36.71948,-4.42479,Entire home/apt,118,2,1,2020-08-19,0.41,5,178
40303654,Miss Johnn,307924495,Jonathan,,Centro,36.73363,-4.41591,Private room,21,2,11,2020-09-12,1.01,1,364
40335360,ALCAZABA by Malaga Picasso Rentals Selection,95408989,Vicente,,Centro,36.72303,-4.41867,Entire home/apt,99,1,3,2020-06-28,0.29,3,363
40343078,Apartamento 7 pax con garaje en Parque Litoral,162047560,Juanma,,Carretera de Cadiz,36.68468,-4.45148,Entire home/apt,60,4,7,2020-08-29,0.64,1,365
40357120,Bedroom loft/ático with terraza historical center,14224620,Guillaume Olivier,,Centro,36.72512,-4.4246,Private room,21,1,8,2020-10-12,0.91,1,0
40360325,Esperanto City Center,311342355,Be Mate,,Cruz De Humilladero,36.71936,-4.43488,Entire home/apt,124,2,10,2020-08-19,0.96,2,27
40371706,"Stylish apartment in Málaga's  ""golden mile""",207176962,Vidal,,Centro,36.72218,-4.42175,Entire home/apt,50,2,11,2020-09-02,1.03,1,90
40375546,CZ-3 bedroom house.Beach.Terrace.Free Wifi.Covid Free,312080185,Felipe,,Carretera de Cadiz,36.70193,-4.43662,Entire home/apt,83,3,7,2020-08-24,0.69,1,365
40387465,🌞Just Renovated Apartment Right on the Beach🌞,89705945,Antonio,,Centro,36.71703,-4.41144,Entire home/apt,52,1,10,2020-09-25,0.90,33,365
40387471,New!! Apartamento Alvarez 3,312189305,Francis,,Centro,36.72361,-4.42291,Entire home/apt,46,2,5,2020-03-18,0.46,1,44
40392353,Piso NUEVO cerca de la PLAYA (2BR 1BT),304276261,Home About,,Centro,36.72708,-4.4173,Entire home/apt,50,4,4,2020-08-18,0.41,23,42
40393671,CERVANTES Apartment XVII,304276261,Home About,,Centro,36.72581,-4.4188,Entire home/apt,60,4,0,,,23,42
40393897,"Modern Apartment ""Capuchinos IZQUIERDA"" in the City Centre with Balcony, Air Conditioning & Wi-Fi",285578671,Bookiply,,Centro,36.72886,-4.42132,Entire home/apt,56,1,1,2020-01-02,0.10,16,365
40414512,HM Perchel Malaga,10414451,Raimundo,,Centro,36.71346,-4.42734,Entire home/apt,36,1,3,2020-10-11,0.33,21,122
40418621,Mediterráneo Outdoor Pool,79418042,INMálaga,,Este,36.72469,-4.35606,Entire home/apt,117,1,0,,,25,2
40436661,Ático CENTRO terraza privada AC,4884962,Esther & Sara,,Centro,36.72714,-4.42337,Entire home/apt,57,2,2,2020-04-01,0.19,13,102
40439414,Mooi plekje in Malaga,282684389,Jolanda,,Centro,36.73398,-4.4155,Entire home/apt,32,1,12,2020-08-23,1.10,3,179
40444706,Picasso City Center 1A,311342355,Be Mate,,Centro,36.72065,-4.41995,Entire home/apt,78,2,1,2020-01-29,0.11,2,23
40450690,P&P CARRERA DE CAPUCHINOS 3,57881823,Antonio,,Centro,36.72659,-4.4217,Entire home/apt,107,2,4,2020-08-31,0.49,8,122
40459186,Rinconcito Malagueño en el centro histórico,272993216,Angélica,,Centro,36.72471,-4.41875,Entire home/apt,40,3,2,2020-02-25,0.20,1,365
40469109,Tranquilo piso en Málaga,106536012,Fco,,Bailen-Miraflores,36.72653,-4.4399,Entire home/apt,14,3,0,,,1,365
40483007,Tribuna - Loft Merced,2477923,Caleta Homes,,Centro,36.72406,-4.41721,Entire home/apt,111,1,0,,,26,335
40529119,Cathedral Views Apartment Right On The Beach,89705945,Antonio,,Centro,36.71624,-4.41173,Entire home/apt,47,1,21,2020-10-17,1.91,33,365
40531501,South Nature Rooms | Mediterranean,313818932,South Nature,,Centro,36.72462,-4.42685,Private room,40,2,4,2020-08-28,1.40,1,173
40533513,Nordik Rooms | Ribe - Feel like home,277663300,Nordik,,Centro,36.7234,-4.42655,Private room,35,2,6,2020-10-16,0.55,5,159
40548161,Soho Malaga Center,250112582,DPM Vacational Services,,Centro,36.71567,-4.42565,Entire home/apt,273,1,0,,,8,364
40548917,Precioso apartamento en el centro de Málaga,13723057,Maria,,Centro,36.72287,-4.42394,Entire home/apt,68,3,0,,,1,87
40561684,Ático la Merced,54024398,Pablo,,Centro,36.72906,-4.41507,Entire home/apt,65,1,11,2020-03-13,1.13,1,180
40563816,Apartamento Austria,69258363,Belen,,Centro,36.72454,-4.4299,Entire home/apt,50,2,17,2020-09-27,1.70,1,53
40573515,LOVELY APARTMENT 400M AWAY FROM THE BEACH - 4pax,314400773,Cardenal,,Este,36.72254,-4.35927,Entire home/apt,46,2,3,2020-08-16,0.76,1,95
40576064,Urban Center Dream Malaga,250112582,DPM Vacational Services,,Centro,36.72164,-4.42074,Entire home/apt,274,1,0,,,8,365
40578097,Extra de Tranquilidad y Comodidad,63333420,Bertha Liliana,,Puerto de la Torre,36.73998,-4.48423,Private room,30,60,0,,,1,180
40600141,Lagunillas Suites,314601787,Giovanna,,Centro,36.72568,-4.41635,Entire home/apt,44,1,2,2020-01-11,0.20,3,269
40633021,Sol y luna tranquilo a 1 minutos del mar,263848855,Gladys,,Este,36.71874,-4.35792,Private room,200,1,6,2020-02-14,0.56,1,90
40638631,"Teatinos,hermosa habitación.Corta o larga temporad",313797444,Maria,,Teatinos-Universidad,36.72314,-4.46477,Private room,29,1,2,2020-01-01,0.19,1,364
40654668,The Secret Penthouse with Private Terrace Center,315303719,Martín,,Centro,36.7204,-4.43148,Entire home/apt,49,2,31,2020-10-18,2.90,1,327
40665357,PISO DUPLEX EN CENTRO HISTORICO DE MALAGA.,315464579,Apartamentos,,Centro,36.72602,-4.41692,Entire home/apt,90,1,1,2020-01-01,0.10,2,90
40665549,Málaga center//Luxury style,46055741,Ricardo,,Centro,36.72849,-4.41204,Entire home/apt,36,3,26,2020-10-23,2.54,12,66
40666695,Málaga Center// Urban style,46055741,Ricardo,,Centro,36.72742,-4.41408,Entire home/apt,35,3,23,2020-10-12,2.25,12,74
40699343,Habitacion matrimonial!,315838077,Emiliani,,Carretera de Cadiz,36.69693,-4.44931,Private room,15,1,42,2020-10-10,3.93,2,23
40701002,B&B Finca Serrato - Naturehouse Almacen,315904528,Wouter,,Este,36.85145,-4.32469,Private room,60,1,0,,,3,365
40701608,Precioso Estudio frente Hospital Carlos Haya,49846038,Carmen,,Bailen-Miraflores,36.72362,-4.45145,Private room,60,1,0,,,5,365
40701988,Apartamento Superior Bali ★★★★,37377387,Axel,,Centro,36.72914,-4.41541,Entire home/apt,196,3,4,2020-08-02,0.39,1,355
40704614,Stylish apartment in city center Homeart 201,102196656,Gabriel,,Centro,36.72414,-4.41757,Entire home/apt,57,1,3,2020-09-17,1.27,10,360
40704784,Stylish apartment in city center Homeart 203,102196656,Gabriel,,Centro,36.72418,-4.41646,Entire home/apt,57,1,0,,,10,365
40704811,Stylish apartment in city center Homeart 301,102196656,Gabriel,,Centro,36.72265,-4.41644,Entire home/apt,57,1,3,2020-08-29,0.38,10,365
40704843,Centrico apartamento con estilo 302,102196656,Gabriel,,Centro,36.72274,-4.41712,Entire home/apt,63,1,0,,,10,365
40704870,Stylish apartment in city center Homeart 303,102196656,Gabriel,,Centro,36.72261,-4.41603,Entire home/apt,57,1,0,,,10,303
40704948,Stylish apartment in city center Homeart 402,102196656,Gabriel,,Centro,36.72284,-4.41783,Entire home/apt,66,1,0,,,10,312
40714224,B&B Finca Serrato - Natuurhuisje Noema,315904528,Wouter,,Este,36.85268,-4.32517,Private room,60,1,0,,,3,365
40716875,Nice and New Studio close to the city center  3ºA,309570245,Abraham,,Centro,36.72749,-4.4221,Entire home/apt,42,1,6,2020-10-24,0.67,3,270
40717093,B&B Finca Serrato - Moorse kamer,315904528,Wouter,,Este,36.851,-4.32317,Private room,50,1,0,,,3,118
40718188,Seaside 2 Bedrooms by the Center,5890675,La Recepción,,Centro,36.72186,-4.40692,Entire home/apt,51,1,6,2020-08-21,0.71,66,365
40718650,Habitacion luminosa y cómoda,315838077,Emiliani,,Carretera de Cadiz,36.69735,-4.44912,Private room,15,1,55,2020-10-14,5.25,2,27
40740529,Pedregalejo Beach con Terraza Pedregalejo,310693261,Carlos,,Este,36.7237,-4.37225,Entire home/apt,100,4,1,2020-03-14,0.13,4,180
40743053,Solaga - Casapalma,126429738,Steffen,,Centro,36.72327,-4.42017,Entire home/apt,151,1,0,,,56,308
40748722,Viento Design,248800795,Julián,,Centro,36.72311,-4.42446,Entire home/apt,75,2,8,2020-08-27,0.89,6,363
40750218,Viento 17,248800795,Julián,,Centro,36.72293,-4.42318,Entire home/apt,75,2,15,2020-08-26,1.69,6,362
40756760,Málaga center// Western style,46055741,Ricardo,,Centro,36.72908,-4.41204,Entire home/apt,38,3,22,2020-10-04,2.16,12,72
40795766,iloftmalaga Calderería I,80225433,I Loft Malaga,,Centro,36.72172,-4.42014,Entire home/apt,64,1,1,2020-08-02,0.33,218,365
40795771,iloftmalaga Calderería II,80225433,I Loft Malaga,,Centro,36.72162,-4.42166,Entire home/apt,64,1,0,,,218,365
40797775,The Loft Deluxe,248800795,Julián,,Centro,36.72447,-4.42382,Entire home/apt,76,2,10,2020-08-23,1.12,6,208
40798166,❀Lotus Flower Room❀ Walk to center - All included,13477546,Olga & Nolan,,Centro,36.73331,-4.41614,Private room,16,60,0,,,1,362
40798405,Nordic City Center,248800795,Julián,,Centro,36.72388,-4.42508,Entire home/apt,73,2,9,2020-08-20,1.00,6,351
40832591,Habitación tranquila en casa con terraza,5270717,Becky,,Bailen-Miraflores,36.72791,-4.4401,Private room,13,60,0,,,1,365
40839501,Cozy Corner Málaga Centro Historico,262978578,Elena,,Centro,36.72687,-4.41909,Entire home/apt,40,5,9,2020-10-25,0.88,1,92
40840546,NEW! 2 fully equipped villas 4bedrooms+heated pool,317827807,Antonio,,Churriana,36.65306,-4.50855,Entire home/apt,159,3,11,2020-09-20,1.11,1,344
40841280,Playa y mar... desconecta del estrés!!,315093206,Jesus,,Carretera de Cadiz,36.69382,-4.43929,Entire home/apt,100,2,0,,,1,365
40850982,Two bedroom penthouse and terrace with views in the center of Malaga,2103056,David,,Centro,36.72451,-4.42191,Entire home/apt,72,1,17,2020-09-15,1.66,9,363
40852241,Life Apartments Calderon estudio (2101),311118320,Life Apartments Malaga,,Centro,36.72104,-4.42447,Entire home/apt,107,2,11,2020-08-21,2.64,5,178
40856523,Sky Sea Holidays CASCO HISTORICO,136554031,SkySea,,Centro,36.72459,-4.42314,Entire home/apt,149,2,1,2020-02-17,0.12,8,79
40860716,Boquerón del Oeste,318050331,Francisco,,Carretera de Cadiz,36.69772,-4.44394,Entire home/apt,49,1,6,2020-08-16,0.59,1,121
40862062,Apartamento de lujo en primera línea de playa,318062966,Zasahome,,Carretera de Cadiz,36.70278,-4.43425,Entire home/apt,210,2,1,2020-02-16,0.12,2,318
40866988,Habitación Doble Deluxe Superior (1) - Guest House,317852687,Armando,,Este,36.74285,-4.36093,Private room,46,1,1,2020-03-22,0.13,6,50
40867685,Habitación Doble Deluxe Superior (2) - Guest House,317852687,Armando,,Este,36.74215,-4.36146,Private room,43,1,1,2020-02-26,0.12,6,50
40868360,Suite Doble Deluxe - Guest House,317852687,Armando,,Este,36.74226,-4.36021,Private room,52,1,3,2020-09-17,0.29,6,44
40868722,Habitación Doble Deluxe - Guest House (3),317852687,Armando,,Este,36.742,-4.36183,Private room,35,1,4,2020-02-13,0.41,6,36
40877319,iloftmalaga Plaza Marina,80225433,I Loft Malaga,,Centro,36.7157,-4.42167,Entire home/apt,96,1,0,,,218,365
40881456,studio moderno,32246893,Javier,,Centro,36.72579,-4.42176,Entire home/apt,60,2,1,2020-09-28,0.91,2,149
40882470,iloftmalaga Plaza Teatro I - 6D,80225433,I Loft Malaga,,Centro,36.72302,-4.42169,Entire home/apt,85,1,0,,,218,335
40888514,TERRAZA DE PICASSO,225957511,Luchi,,Centro,36.72255,-4.41789,Entire home/apt,47,1,4,2020-10-09,0.49,5,316
40889139,Alluring Apartment in Malaga Downtown,5890675,La Recepción,,Centro,36.72573,-4.41993,Entire home/apt,38,1,6,2020-07-14,0.60,66,365
40889784,Stylish apartment in city center Homeart 101,102196656,Gabriel,,Centro,36.72288,-4.41558,Entire home/apt,60,1,8,2020-09-20,2.47,10,362
40889822,Stylish apartment in city center Homeart 102,102196656,Gabriel,,Centro,36.72251,-4.41627,Entire home/apt,63,1,2,2020-08-30,0.60,10,244
40889886,Stylish apartment in city center Homeart 202,102196656,Gabriel,,Centro,36.72223,-4.41737,Entire home/apt,63,1,0,,,10,365
40892147,Disfruta de Málaga en primera línea de playa,318062966,Zasahome,,Carretera de Cadiz,36.70257,-4.43489,Entire home/apt,85,4,0,,,2,333
40895037,City centre Holidays. Habtacion muy centrica,318534444,Villalba,,Centro,36.71105,-4.42722,Private room,25,1,0,,,1,313
40895609,Brand new apartment Málaga 2 bedrooms,20361886,Arancha,,Centro,36.72982,-4.42044,Entire home/apt,39,3,8,2020-08-20,0.78,2,175
40903545,Facing the Sea. Views. East Malaga,201741093,Your.Rentals,,Este,36.71693,-4.35018,Entire home/apt,125,1,0,,,5,0
40908012,Homely Málaga Atarazana,101418638,Margarita Homely Málaga,,Centro,36.71924,-4.42405,Entire home/apt,74,1,0,,,13,98
40914648,"Modern Holiday Apartment ""Capuchinos DERECHA"" in the City Centre with Balcony, Air Conditioning & Wi-Fi",285578671,Bookiply,,Centro,36.7269,-4.4225,Entire home/apt,65,1,1,2020-01-01,0.10,16,365
40933286,CERVANTES Apartment IX (2BR 1BT),304276261,Home About,,Centro,36.72644,-4.4172,Entire home/apt,50,2,2,2020-08-09,0.20,23,42
40934047,Acogedor Apartamento Teatro Cervantes,277109500,Raul,,Centro,36.72542,-4.41892,Entire home/apt,65,3,1,2020-08-23,0.43,3,108
40947115,Grama,248800795,Julián,,Centro,36.72454,-4.42428,Entire home/apt,66,2,5,2020-08-30,0.56,6,214
40957436,"❤️ ""El Teatro"" Brick Wall Suite/Prime Location ❤️",89705945,Antonio,,Centro,36.72526,-4.41574,Entire home/apt,38,1,14,2020-10-12,1.36,33,365
40957752,PISO DE LUJO. CENTRO HISTORICO DE MALAGA,315464579,Apartamentos,,Centro,36.72417,-4.41679,Entire home/apt,146,2,0,,,2,90
40961462,"❤️""El Teatro""/Brick Wall Suite/Prime Location❤️",89705945,Antonio,,Centro,36.72511,-4.41567,Entire home/apt,38,1,25,2020-10-17,2.44,33,365
40969979,Alameda Principal,71703234,Maite Y Miguel - PROBEYMA -,,Centro,36.71908,-4.42196,Entire home/apt,95,2,5,2020-08-11,0.58,4,94
40977570,❤El Teatro Attic Suite/Prime Location/Very Quiet❤,89705945,Antonio,,Centro,36.72415,-4.41564,Entire home/apt,38,1,28,2020-10-01,2.70,33,315
40987504,Villa Aguilas del Mar,317852687,Armando,,Este,36.7408,-4.36037,Entire home/apt,310,1,11,2020-10-12,1.25,6,5
40988015,Apartamento Con Encanto 'Plaza Uncibay',242240923,Beatriz,,Centro,36.72267,-4.41988,Entire home/apt,33,2,21,2020-10-25,2.18,4,122
41054947,Gleaming apartment in city center with TERRACE,89812313,Fernando,,Cruz De Humilladero,36.71385,-4.43826,Entire home/apt,64,2,5,2020-07-25,0.53,18,361
41101107,Estudio LUMINOSO con TERRAZA,304276261,Home About,,Centro,36.72735,-4.41918,Entire home/apt,45,1,1,2020-01-01,0.10,23,32
41151635,PISO TEATINOS UNIVERSITY CITY,322298083,Francisco,,Teatinos-Universidad,36.72219,-4.47419,Entire home/apt,100,3,0,,,1,333
41151992,American chic style apartment - Plaza la Merced,201136453,Kety,,Centro,36.72298,-4.41558,Entire home/apt,30,2,28,2020-10-25,2.99,3,84
41161849,Apartment with wifi and A/C closes near Málaga's center,129579989,Luc,,Palma-Palmilla,36.72816,-4.42662,Entire home/apt,51,1,0,,,1,365
41164472,"Appartement Casa don Carlos Malaga, Stad & Strand",98582893,Carlo,,Centro,36.7225,-4.41454,Entire home/apt,146,3,0,,,1,253
41167104,Spacious central apartments in Malaga,258947047,Roominger,,Centro,36.72597,-4.41761,Entire home/apt,76,2,1,2020-03-01,0.12,1,365
41186819,Duplex 2BD 2BTH & terrace-Malaga City Center,322972487,Jose Manuel,,Centro,36.72543,-4.41923,Entire home/apt,130,2,1,2020-03-07,0.13,2,349
41189749,Habitación Económica cerca de la playa.,66745496,Pablo,,Carretera de Cadiz,36.70839,-4.43549,Private room,17,2,6,2020-08-25,0.61,2,364
41203100,Huelin Beach,192828799,Silvia,,Carretera de Cadiz,36.70349,-4.43493,Entire home/apt,100,2,4,2020-09-20,1.29,1,365
41209096,"Stylish studio in central Málaga, free parking",65852800,Niels,,Centro,36.71487,-4.42865,Entire home/apt,35,2,45,2020-10-24,4.52,1,106
41209136,Nice and New Studio with balcony close to the city,309570245,Abraham,,Centro,36.72712,-4.42285,Entire home/apt,40,1,8,2020-10-13,0.86,3,268
41211721,Habitación exterior baño privado,302577788,Ricardo,,Centro,36.72572,-4.41148,Private room,38,1,0,,,3,89
41231963,centro historico de malaga en calle peatonal,323633801,Juan Carlos,,Centro,36.72451,-4.42405,Entire home/apt,55,2,0,,,3,176
